id_laporan;nama_skpd;kategori;rincian_masalah;status;tanggal_masuk;tanggal_selesai;selisih_hari
JK2001170139;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-17;2019-01-18;1
JK2001170137;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-17;2019-01-18;1
JK2001170136;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-17;2019-01-18;1
QL001344475;KELURAHAN KEAGUNGAN;Sampah;Sampah Got;complete;2019-01-17;2019-01-17;0
JK2001170121;KELURAHAN KEDOYA UTARA;Sampah;Sampah Lingkungan;complete;2019-01-17;2019-01-17;0
QL001344435;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-17;2019-01-17;0
QL001344432;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;complete;2019-01-17;2019-01-18;1
QL001344431;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;complete;2019-01-17;2019-01-18;1
QL001344412;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-01-17;2019-01-17;0
QL001344411;KELURAHAN TEGAL ALUR;Sampah;"null""";complete;2019-01-17;2019-01-17;0
QL001344408;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-01-17;2019-01-17;0
JK2001170074;KELURAHAN KEDOYA UTARA;Sampah;"null""";complete;2019-01-17;2019-01-17;0
TW000029319;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;complete;2019-01-17;2019-01-17;0
QL001344367;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-17;2019-01-17;0
QL001344360;KELURAHAN ROA MALAKA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"null""";complete;2019-01-17;2019-01-17;0
QL001344277;KELURAHAN TEGAL ALUR;Sampah;Sampah Lingkungan;complete;2019-01-17;2019-01-17;0
JK2001180122;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-20;2
QL001344644;KELURAHAN SUKABUMI UTARA;Sampah;Sampah Trotoar;complete;2019-01-18;2019-01-18;0
JK2001180121;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-19;1
JK2001180120;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-20;2
JK2001180116;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-19;1
QL4999687937667896055;KELURAHAN MERUYA UTARA;Sampah;Sampah Lingkungan;complete;2019-01-18;2019-01-18;0
JK2001180115;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-19;1
JK2001180114;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-19;1
JK2001180112;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-19;1
JK2001180111;KELURAHAN KEMANGGISAN;Coretan/Tempelan/Iklan/ Selebaran;"null""";complete;2019-01-18;2019-01-18;0
JK2001180110;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-18;2019-01-19;1
JK2001180109;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;Permasalahan Pekerja PPSU;complete;2019-01-18;2019-01-19;1
QL001344615;KELURAHAN KAPUK;Saluran air/kali/sungai;"null""";complete;2019-01-18;2019-01-18;0
QL001344611;KELURAHAN JOGLO;Sampah;Rumput Liar Kecil;complete;2019-01-18;2019-01-18;0
QL001344857;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;complete;2019-01-19;2019-01-19;0
JK2001190054;KELURAHAN JOGLO;Coretan/Tempelan/Iklan/ Selebaran;"null""";complete;2019-01-19;2019-01-19;0
QL001344837;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-01-19;2019-01-19;0
JK2001190049;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-19;2019-01-19;0
JK2001190024;KELURAHAN SUKABUMI SELATAN;Coretan/Tempelan/Iklan/ Selebaran;Polusi visual;complete;2019-01-19;2019-01-19;0
JK2001200115;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;complete;2019-01-20;2019-01-21;1
JK2001200113;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-20;2019-01-21;1
JK2001200111;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-20;2019-01-21;1
JK2001200105;KELURAHAN KOTA BAMBU SELATAN;Permasalahan siswa;"null""";complete;2019-01-20;2019-01-21;1
JK2001200099;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-01-20;2019-01-21;1
QL001345244;KELURAHAN KEAGUNGAN;Sampah;Sampah Lingkungan Besar;complete;2019-01-20;2019-01-20;0
JK2001200096;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-01-20;2019-01-21;1
QL001345229;KELURAHAN MANGGA BESAR;Sampah;Sampah Lingkungan;complete;2019-01-20;2019-01-20;0
QL001345223;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Got;complete;2019-01-20;2019-01-20;0
QL001345217;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;complete;2019-01-20;2019-01-20;0
QL001345218;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Got;complete;2019-01-20;2019-01-20;0
QL001345216;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Got;complete;2019-01-20;2019-01-20;0
QL001345214;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Got;complete;2019-01-20;2019-01-20;0
JK2001210082;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
JK2001210079;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-01-21;2019-01-21;0
JK2001170127;KELURAHAN SEMANAN;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-21;2019-01-21;0
QL001345407;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
JK2001210052;KELURAHAN KOTA BAMBU SELATAN;Posyandu;"null""";complete;2019-01-21;2019-01-21;0
QL001345374;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-01-21;2019-01-21;0
QL001345371;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
JK2001210043;KELURAHAN SRENGSENG;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
JK2001210042;KELURAHAN SRENGSENG;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
QL001345367;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
QL001345363;KELURAHAN JELAMBAR;Sampah;Sampah Halte Transjakarta;complete;2019-01-21;2019-01-21;0
JK2001210037;KELURAHAN KOTA BAMBU UTARA;Posyandu;"null""";complete;2019-01-21;2019-01-21;0
QL001345310;KELURAHAN DURI KEPA;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
QL001345324;KELURAHAN TANJUNG DUREN UTARA;Saluran air/kali/sungai;"null""";complete;2019-01-21;2019-01-21;0
QL001345300;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-21;2019-01-21;0
QL001344802;KELURAHAN DURI KOSAMBI;Sampah;Sampah Lingkungan;complete;2019-01-21;2019-01-21;0
QL001345856;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-01-22;2019-01-22;0
QL001345854;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;complete;2019-01-22;2019-01-22;0
QL001345852;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;complete;2019-01-22;2019-01-22;0
QL001345848;KELURAHAN KEDOYA SELATAN;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-01-22;2019-01-22;0
QL001345847;KELURAHAN KEDOYA SELATAN;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-01-22;2019-01-22;0
JK2001220075;KELURAHAN KEBON JERUK;Coretan/Tempelan/Iklan/ Selebaran;"null""";complete;2019-01-22;2019-01-22;0
QL001345813;KELURAHAN JELAMBAR BARU;Saluran air/kali/sungai;"null""";complete;2019-01-22;2019-01-22;0
TW000030011;WALIKOTA JAKARTA BARAT;Jaringan listrik;Kabel PJU Semrawut;complete;2019-01-22;2019-01-22;0
QL001345732;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-01-22;2019-01-22;0
QL001345723;KELURAHAN KEDOYA UTARA;Trotoar;"null""";complete;2019-01-22;2019-01-22;0
QL001345722;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-01-22;2019-01-22;0
LP000029960;KELURAHAN DURI KOSAMBI;Pencemaran lingkungan;"pembakaran sampah""";complete;2019-01-22;2019-01-22;0
TW000029972;WALIKOTA JAKARTA BARAT;Jaringan listrik;Keluhan PLN;complete;2019-01-22;2019-01-22;0
QL001346156;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-23;2019-01-23;0
QL001346149;KELURAHAN PEGADUNGAN;Sampah;Sampah Got;complete;2019-01-23;2019-01-23;0
QL001346138;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-01-23;2019-01-23;0
QL001346135;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Got;complete;2019-01-23;2019-01-23;0
LP000030117;KELURAHAN ANGKE;Gangguan ketenteraman dan ketertiban;Keluhan Pengeras Suara Tempat Ibadah;complete;2019-01-23;2019-01-23;0
QL001346075;KELURAHAN CENGKARENG BARAT;Saluran air/kali/sungai;"null""";complete;2019-01-23;2019-01-23;0
QL001346062;KELURAHAN CENGKARENG BARAT;Saluran air/kali/sungai;"null""";complete;2019-01-23;2019-01-23;0
QL001346019;KELURAHAN WIJAYA KUSUMA;Sampah;Sampah Lingkungan;complete;2019-01-23;2019-01-23;0
TW000030078;WALIKOTA JAKARTA BARAT;Banjir;Laporan Banjir;complete;2019-01-23;2019-01-23;0
JK2001230042;KELURAHAN PAL MERAH;Sampah;Rumput Liar Kecil;complete;2019-01-23;2019-01-23;0
QL001346005;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-01-23;2019-01-23;0
QL001346304;KELURAHAN WIJAYA KUSUMA;Sampah;Sampah Got;complete;2019-01-24;2019-01-24;0
QL001346296;KELURAHAN PEGADUNGAN;Saluran air/kali/sungai;"null""";complete;2019-01-24;2019-01-24;0
JK2001240046;KELURAHAN DURI KOSAMBI;Banjir;Laporan Banjir;complete;2019-01-24;2019-01-24;0
QL001346291;KELURAHAN PEGADUNGAN;Saluran air/kali/sungai;"null""";complete;2019-01-24;2019-01-24;0
QL001346287;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;complete;2019-01-24;2019-01-24;0
JK2001240043;KELURAHAN KALI DERES;Banjir;Laporan Banjir;complete;2019-01-24;2019-01-24;0
JK2001240041;KELURAHAN KALI DERES;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-24;2019-01-24;0
JK2001240036;KELURAHAN JELAMBAR BARU;Banjir;Laporan Banjir;complete;2019-01-24;2019-01-24;0
JK2001240033;KELURAHAN DURI KOSAMBI;Administrasi terkait penanggulangan kebakaran dan penyelamatan;"null""";complete;2019-01-24;2019-01-24;0
JK2001240028;KELURAHAN KAMAL;Batas wilayah;"null""";complete;2019-01-24;2019-01-24;0
TW000030171;WALIKOTA JAKARTA BARAT;Banjir;Laporan Banjir;complete;2019-01-24;2019-01-24;0
QL001346247;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-01-24;2019-01-24;0
QL001346246;KELURAHAN PAL MERAH;Sampah;Rumput Liar Kecil;complete;2019-01-24;2019-01-24;0
QL001346243;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-24;2019-01-24;0
QL001346240;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-24;2019-01-24;0
QL001346238;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-24;2019-01-24;0
QL001346237;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-24;2019-01-24;0
QL001346648;KELURAHAN KEAGUNGAN;Sampah;Sampah Lingkungan;complete;2019-01-25;2019-01-25;0
QL001346606;KELURAHAN MERUYA UTARA;Sampah;Sampah Trotoar;complete;2019-01-25;2019-01-25;0
JK2001250069;KELURAHAN SEMANAN;Sampah;Sampah Got;complete;2019-01-25;2019-01-25;0
QL001346511;KELURAHAN KEMBANGAN UTARA;Sampah;Rumput Liar Kecil;complete;2019-01-25;2019-01-25;0
QL001346492;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Ruang Publik;complete;2019-01-25;2019-01-25;0
QL001346486;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Ruang Publik;complete;2019-01-25;2019-01-25;0
QL001346484;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Ruang Publik;complete;2019-01-25;2019-01-25;0
QL001346482;KELURAHAN CENGKARENG BARAT;Sampah;"null""";complete;2019-01-25;2019-01-25;0
JK2001250018;WALIKOTA JAKARTA BARAT;Pekerja Penanganan Prasarana dan Sarana Umum Kelurahan;"null""";complete;2019-01-25;2019-01-25;0
JK2001250028;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;complete;2019-01-25;2019-01-25;0
TW000030311;WALIKOTA JAKARTA BARAT;Jaringan listrik;Keluhan PLN;complete;2019-01-25;2019-01-25;0
TW000030295;WALIKOTA JAKARTA BARAT;Banjir;Laporan Banjir;complete;2019-01-25;2019-01-25;0
QL001346701;KELURAHAN SRENGSENG;Sampah;Sampah Trotoar;complete;2019-01-26;2019-01-27;1
QL001346794;KELURAHAN JELAMBAR BARU;Bantuan sosial;"null""";complete;2019-01-26;2019-01-26;0
JK2001260040;KELURAHAN MERUYA SELATAN;Sampah;Sampah Lingkungan;complete;2019-01-26;2019-01-27;1
QL001346774;KELURAHAN KEBON JERUK;Sampah;"null""";complete;2019-01-26;2019-01-26;0
JK2001260001;WALIKOTA JAKARTA BARAT;Jaringan listrik;"null""";complete;2019-01-26;2019-01-26;0
QL001346696;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-26;2019-01-26;0
QL001346695;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-26;2019-01-26;0
QL001346690;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-01-26;2019-01-26;0
QL001347097;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-01-27;2019-01-27;0
QL001347049;KELURAHAN SEMANAN;Saluran air/kali/sungai;"null""";complete;2019-01-27;2019-01-28;1
QL001347048;KELURAHAN SEMANAN;Sampah;"null""";complete;2019-01-27;2019-01-28;1
TW000030474;WALIKOTA JAKARTA BARAT;Gangguan ketenteraman dan ketertiban;"keluhan PLN""";complete;2019-01-27;2019-01-27;0
EM000030463;KELURAHAN KEBON JERUK;Lembaga Kemasyarakatan;"Komplain Pelayanan terkait Prosedur Pengantaran Surat Panggilan (relaas)""";complete;2019-01-27;2019-01-27;0
QL001346968;KELURAHAN CENGKARENG BARAT;Jembatan Penyeberangan Orang (JPO) dan/atau halte;JPO/Halte Kotor;complete;2019-01-27;2019-01-27;0
QL001346958;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-01-27;2019-01-27;0
QL001346959;KELURAHAN PAL MERAH;Sampah;Rumput Liar Kecil;complete;2019-01-27;2019-01-27;0
QL001346951;KELURAHAN TANJUNG DUREN UTARA;Saluran air/kali/sungai;"null""";complete;2019-01-27;2019-01-27;0
TW000030447;WALIKOTA JAKARTA BARAT;Jalan;"keluhan PLN""";complete;2019-01-27;2019-01-27;0
QL001346930;KELURAHAN JELAMBAR;Sampah;Sampah Lingkungan;complete;2019-01-27;2019-01-27;0
QL001346923;KELURAHAN KEDOYA SELATAN;Sampah;Sampah Trotoar;complete;2019-01-27;2019-01-27;0
QL001347265;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-01-28;2019-01-28;0
QL001347263;KELURAHAN KEDOYA UTARA;Sampah;Sampah Lingkungan;complete;2019-01-28;2019-01-28;0
TW000030552;WALIKOTA JAKARTA BARAT;Gangguan ketenteraman dan ketertiban;"kabel berantakan""";complete;2019-01-28;2019-01-28;0
QL001347260;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-01-28;2019-01-28;0
QL001346669;KELURAHAN PEGADUNGAN;Pelanggaran Perda/Pergub;"null""";complete;2019-01-28;2019-01-28;0
LP000030512;KELURAHAN PINANGSIA;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-01-28;2019-01-28;0
QL001347218;KELURAHAN JEMBATAN LIMA;Parkir liar;Parkir Liar Area Publik;complete;2019-01-28;2019-01-28;0
JK2001290043;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-01-29;2019-01-29;0
JK2001290042;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-01-29;2019-01-29;0
QL001347770;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-29;2019-01-29;0
QL001347769;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;2019-01-29;2019-01-29;0
JK2001280055;KELURAHAN KEDOYA UTARA;Pencemaran lingkungan;"null""";complete;2019-01-29;2019-01-29;0
QL001347764;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-29;2019-01-29;0
QL001347762;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;2019-01-29;2019-01-29;0
QL001347745;KELURAHAN DURI UTARA;Sampah;Sampah Lingkungan;complete;2019-01-29;2019-01-29;0
QL001347735;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;2019-01-29;2019-01-29;0
TW000030656;KELURAHAN KEDAUNG KALI ANGKE;Banjir;Laporan Banjir;complete;2019-01-29;2019-01-30;1
QL001347731;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;2019-01-29;2019-01-29;0
QL001347728;KELURAHAN PEGADUNGAN;Sampah;"null""";complete;2019-01-29;2019-01-29;0
QL001238323;KELURAHAN KEDOYA UTARA;Trotoar;"lampu merah""";complete;2019-02-28;2019-02-28;0
QL001238319;KELURAHAN MAPHAR;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"iklan di tiang listrik""";complete;2019-02-28;2019-02-28;0
QL001238218;KELURAHAN DURI SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-28;2019-02-28;0
QL001238299;KELURAHAN JELAMBAR;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-02-28;2019-02-28;0
QL001238297;KELURAHAN JELAMBAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-28;2019-02-28;0
QL001238294;KELURAHAN CENGKARENG BARAT;Pohon;Pohon Tumbang;complete;2019-02-28;2019-02-28;0
QL001238290;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-28;2019-02-28;0
QL001238288;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-02-28;2019-02-28;0
QL001238285;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-28;2019-02-28;0
QL001238284;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-28;2019-02-28;0
QL001238283;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-02-28;2019-02-28;0
QL001238280;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-28;2019-02-28;0
QL001238279;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-28;2019-02-28;0
QL001238271;KELURAHAN RAWA BUAYA;Pohon;"penopingan pohon""";complete;2019-02-28;2019-02-28;0
QL001238269;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;complete;2019-02-28;2019-02-28;0
QL001238246;KELURAHAN JELAMBAR;Sampah;Sampah Lingkungan;complete;2019-02-28;2019-02-28;0
QL001237993;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-02-28;2019-02-28;0
QL001238245;KELURAHAN JELAMBAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-28;2019-02-28;0
QL001238244;KELURAHAN JELAMBAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-28;2019-02-28;0
QL001238206;KELURAHAN SLIPI;Saluran air/kali/sungai;;wait;2019-02-28;;0
QL001238207;KELURAHAN SLIPI;Saluran air/kali/sungai;;wait;2019-02-28;;0
QL001238154;KELURAHAN DURI KEPA;Sampah;Sampah Got;complete;2019-02-27;2019-02-27;0
QL001238155;KELURAHAN DURI KEPA;Sampah;Rumput Liar Kecil;complete;2019-02-27;2019-02-27;0
QL001237956;KELURAHAN TAMAN SARI;Sampah;Sampah Trotoar;complete;2019-02-27;2019-02-27;0
QL001237930;KELURAHAN DURI SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001238056;KELURAHAN KALIANYAR;Sampah;Sampah Got;complete;2019-02-27;2019-02-27;0
QL001238043;KELURAHAN TAMAN SARI;Sampah;Sampah Trotoar;complete;2019-02-27;2019-02-27;0
QL001238040;KELURAHAN RAWA BUAYA;Pohon;Pangkas > 70 cm;complete;2019-02-27;2019-02-27;0
QL001238039;KELURAHAN RAWA BUAYA;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001238038;KELURAHAN RAWA BUAYA;Pohon;Pangkas > 70 cm;complete;2019-02-27;2019-02-27;0
QL001238031;KELURAHAN CENGKARENG BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-27;2019-02-27;0
QL001238033;KELURAHAN CENGKARENG BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-27;2019-02-27;0
QL001238030;KELURAHAN CENGKARENG BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-27;2019-02-27;0
QL001238029;KELURAHAN CENGKARENG BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-27;2019-02-27;0
QL001237994;KELURAHAN JELAMBAR;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001237992;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Trotoar;complete;2019-02-27;2019-02-27;0
QL001237990;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-02-27;2019-02-27;0
QL001237988;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001237987;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001237986;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001237985;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-02-27;2019-02-27;0
QL001237984;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Got;complete;2019-02-27;2019-02-27;0
QL001237982;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-27;2019-02-27;0
QL001237946;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001237941;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001237929;KELURAHAN ROA MALAKA;Sampah;Sampah Lingkungan;complete;2019-02-27;2019-02-27;0
QL001237800;KELURAHAN RAWA BUAYA;Saluran air/kali/sungai;;wait;2019-02-27;;0
QL001237799;KELURAHAN RAWA BUAYA;Saluran air/kali/sungai;;wait;2019-02-27;;0
QL001237717;KELURAHAN KAMAL;Saluran air/kali/sungai;"saluran air""";complete;2019-02-26;2019-02-27;1
QL001236574;KELURAHAN CENGKARENG TIMUR;Pelanggaran Perda/Pergub;"corli""";complete;2019-02-26;2019-02-26;0
QL001236619;KELURAHAN KAPUK;Sampah;Sampah Lingkungan;complete;2019-02-26;2019-02-27;1
TW000011366;KELURAHAN KEMBANGAN UTARA;Sampah;Sampah Lingkungan;complete;2019-02-26;2019-02-26;0
QL001237724;KELURAHAN TANJUNG DUREN UTARA;Pohon;Pangkas s/d 70 cm;complete;2019-02-26;2019-02-26;0
QL001237706;KELURAHAN SLIPI;Saluran air/kali/sungai;;wait;2019-02-26;;0
QL001237701;KELURAHAN GROGOL;Sampah;"tumpukan ban bekas""";complete;2019-02-26;2019-02-26;0
QL001237692;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Sungai;complete;2019-02-26;2019-02-26;0
QL001237689;KELURAHAN JELAMBAR;Perizinan;Info Perijinan;complete;2019-02-26;2019-02-26;0
QL001237687;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Got;complete;2019-02-26;2019-02-26;0
QL001237685;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-02-26;2019-02-26;0
QL001237684;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-02-26;2019-02-26;0
QL001237683;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Got;complete;2019-02-26;2019-02-26;0
QL001237656;KELURAHAN SLIPI;Sampah;Rumput Liar Kecil;complete;2019-02-26;2019-02-26;0
QL001237601;KELURAHAN TAMBORA;Sampah;Sampah Trotoar;complete;2019-02-26;2019-02-26;0
QL001237662;KELURAHAN MERUYA UTARA;Sampah;Sampah Lingkungan;complete;2019-02-26;2019-02-26;0
QL001237659;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;complete;2019-02-26;2019-02-26;0
QL001237651;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-02-26;2019-02-26;0
QL001237650;KELURAHAN PAL MERAH;Sampah;Rumput Liar Kecil;complete;2019-02-26;2019-02-26;0
