id_laporan;skpd;kategori;rincian_masalah;status;tanggal_masuk;tanggal_selesai;waktu_selesai
QL001310004;KELURAHAN KRAMAT PELA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
pot tanpa tanaman";complete;25/09/2019;25/09/2019;1
QL001310003;KELURAHAN KRAMAT PELA;Gangguan ketenteraman dan ketertiban;"Lain-lain:
Coretan Liar";complete;25/09/2019;25/09/2019;1
QL001309994;KELURAHAN CIPETE UTARA;Penyandang Masalah Kesejahteraan Sosial (PMKS);Gelandangan Pengemis;complete;25/09/2019;25/09/2019;1
QL001309993;KELURAHAN CIPETE UTARA;Penyandang Masalah Kesejahteraan Sosial (PMKS);Gelandangan Pengemis;complete;25/09/2019;25/09/2019;1
QL001309983;KELURAHAN TEBET BARAT;Sampah;Sampah Lingkungan;complete;25/09/2019;25/09/2019;1
LP000021701;KELURAHAN KEBAYORAN LAMA UTARA;Saluran air/kali/sungai;Tersumbat Sampah (L ? 0,6 m);complete;25/09/2019;25/09/2019;1
QL001309904;KELURAHAN CIPULIR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;24/09/2019;25/09/2019;1
EM000021692;WALIKOTA JAKARTA SELATAN;Jaringan listrik;Keluhan PLN;complete;24/09/2019;25/09/2019;1
QL001309863;KELURAHAN LENTENG AGUNG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;24/09/2019;24/09/2019;1
QL001309849;KELURAHAN LENTENG AGUNG;Sampah;Sampah Trotoar;complete;24/09/2019;24/09/2019;1
QL001309848;KELURAHAN PASAR MINGGU;Sampah;Sampah Lingkungan;complete;24/09/2019;24/09/2019;1
KC000021514;KELURAHAN GUNUNG;Sampah;"Lain-lain:
gerobak sampah & gerobak pemulung";complete;24/09/2019;24/09/2019;1
LP000021674;KELURAHAN SRENGSENG SAWAH;Sampah;Sampah Lingkungan;complete;24/09/2019;24/09/2019;1
QL001309724;KELURAHAN MELAWAI;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
spanduk lepas";complete;24/09/2019;24/09/2019;1
QL001309726;KELURAHAN MELAWAI;Sampah;Sampah Lingkungan;complete;24/09/2019;24/09/2019;1
QL001309725;KELURAHAN MELAWAI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";complete;24/09/2019;24/09/2019;1
QL001309722;KELURAHAN MELAWAI;Sampah;Sampah Trotoar;complete;24/09/2019;24/09/2019;1
