id_laporan;skpd;kategori;waktu_terima;waktu_selesai;selisih_hari;status;kota/kabupaten
1223451;KELURAHAN PASAR BARU;Iklan Liar;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223448;KELURAHAN BENDUNGAN HILIR;Mobilitas dan Akses;2019-01-22;2019-01-23;1;complete;Jakarta Pusat
1223446;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223432;KELURAHAN GAMBIR;Pelanggaran;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223413;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223394;KELURAHAN PETAMBURAN;Sampah;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223395;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223393;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223383;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-01-22;2019-01-22;1;complete;Jakarta Pusat
1223142;KELURAHAN GAMBIR;Fasilitas Umum;2019-01-21;2019-01-21;1;complete;Jakarta Pusat
1223132;KELURAHAN GALUR;Sampah;2019-01-21;2019-01-22;1;complete;Jakarta Pusat
1223125;KELURAHAN GALUR;Sampah;2019-01-21;2019-01-21;1;complete;Jakarta Pusat
1223124;KELURAHAN MANGGA DUA SELATAN;Kaki Lima Liar;2019-01-21;2019-01-22;1;complete;Jakarta Pusat
1223123;KELURAHAN CEMPAKA PUTIH BARAT;Potensi Banjir;2019-01-21;2019-01-21;1;complete;Jakarta Pusat
1223122;KELURAHAN GALUR;Potensi Banjir;2019-01-21;2019-01-22;1;complete;Jakarta Pusat
1223111;KELURAHAN KARTINI;Tanaman Bermasalah;2019-01-21;2019-01-21;1;complete;Jakarta Pusat
1223087;KELURAHAN GALUR;Pelanggaran;2019-01-21;2019-01-21;1;complete;Jakarta Pusat
1223080;KELURAHAN GAMBIR;Iklan Liar;2019-01-21;2019-01-21;1;complete;Jakarta Pusat
1223074;KELURAHAN GALUR;Iklan Liar;2019-01-21;2019-01-21;1;complete;Jakarta Pusat
1222882;KELURAHAN PETOJO UTARA;Pelanggaran;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222867;KELURAHAN CEMPAKA BARU;Sampah;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222866;KELURAHAN MANGGA DUA SELATAN;Pelanggaran;2019-01-20;2019-01-21;1;complete;Jakarta Pusat
1222833;KELURAHAN KWITANG;Potensi Banjir;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222832;KELURAHAN KWITANG;Potensi Banjir;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222828;KELURAHAN GONDANGDIA;Pelanggaran;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222827;KELURAHAN MENTENG;Pelanggaran Ketertiban Umum;2019-01-20;2019-01-21;1;complete;Jakarta Pusat
1222826;KELURAHAN MENTENG;Iklan Liar;2019-01-20;2019-01-21;1;complete;Jakarta Pusat
1222825;KELURAHAN MENTENG;Iklan Liar;2019-01-20;2019-01-21;1;complete;Jakarta Pusat
1222813;KELURAHAN MENTENG;Pelanggaran;2019-01-20;2019-01-21;1;complete;Jakarta Pusat
1222802;KELURAHAN GAMBIR;Sampah;2019-01-20;2019-01-21;1;complete;Jakarta Pusat
1222784;KELURAHAN KWITANG;Sampah;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222780;KELURAHAN MENTENG;Pelanggaran Ketertiban Umum;2019-01-20;2019-01-21;1;complete;Jakarta Pusat
1222755;KELURAHAN GELORA;Sampah;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222733;KELURAHAN CEMPAKA BARU;Fasilitas Umum;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222672;KELURAHAN KARTINI;Potensi Banjir;2019-01-20;2019-01-20;1;complete;Jakarta Pusat
1222639;KELURAHAN GONDANGDIA;Kaki Lima Liar;2019-01-20;2019-01-23;3;complete;Jakarta Pusat
1222599;KELURAHAN GAMBIR;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222598;KELURAHAN GAMBIR;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222586;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222584;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222583;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222582;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222579;KELURAHAN UTAN PANJANG;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222578;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222573;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222562;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222556;KELURAHAN KEBON KOSONG;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222547;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222545;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222519;KELURAHAN GUNUNG SAHARI SELATAN;Iklan Liar;2019-01-19;2019-01-21;2;complete;Jakarta Pusat
1222504;KELURAHAN GUNUNG SAHARI SELATAN;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222453;KELURAHAN MANGGA DUA SELATAN;Mobilitas dan Akses;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222343;KELURAHAN SENEN;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222341;KELURAHAN SENEN;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222339;KELURAHAN KARTINI;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222326;KELURAHAN CEMPAKA PUTIH BARAT;PJU Rusak;2019-01-19;2019-01-21;2;complete;Jakarta Pusat
1222211;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete;Jakarta Pusat
1222210;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222193;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222192;KELURAHAN SUMUR BATU;Parkir Liar;2019-01-19;2019-01-20;1;complete;Jakarta Pusat
1222187;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete;Jakarta Pusat
1222186;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222185;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-19;2019-01-19;1;complete;Jakarta Pusat
1222184;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete;Jakarta Pusat
1222182;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete;Jakarta Pusat
1222147;KELURAHAN GAMBIR;Pelanggaran;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1222145;KELURAHAN GAMBIR;Sampah;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1222141;KELURAHAN GAMBIR;Iklan Liar;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1222099;KELURAHAN KARANG ANYAR;Sampah;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222098;KELURAHAN KARANG ANYAR;Sampah;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222096;KELURAHAN KARANG ANYAR;Fasilitas Umum;2019-01-18;2019-01-20;2;complete;Jakarta Pusat
1222095;KELURAHAN KARTINI;Tanaman Bermasalah;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1222091;KELURAHAN KARTINI;Parkir Liar;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222090;KELURAHAN KARTINI;Pelanggaran Ketertiban Umum;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222089;KELURAHAN KARTINI;Tanaman Bermasalah;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222088;KELURAHAN KARTINI;Iklan Liar;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222083;KELURAHAN GAMBIR;Iklan Liar;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1222070;KELURAHAN KARTINI;Iklan Liar;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222057;KELURAHAN GUNUNG SAHARI SELATAN;Sampah;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1222056;KELURAHAN GUNUNG SAHARI SELATAN;Pelanggaran;2019-01-18;2019-01-21;3;complete;Jakarta Pusat
1222050;KELURAHAN KARTINI;Sampah;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1222015;KELURAHAN KARTINI;Potensi Banjir;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221976;KELURAHAN GAMBIR;Sampah;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221953;KELURAHAN GAMBIR;Iklan Liar;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221940;KELURAHAN GAMBIR;Sampah;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221873;KELURAHAN CIDENG;Sampah;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221870;KELURAHAN CIDENG;Potensi Banjir;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221868;KELURAHAN CIDENG;Potensi Banjir;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221866;KELURAHAN CIDENG;Potensi Banjir;2019-01-18;2019-01-18;1;complete;Jakarta Pusat
1221667;KELURAHAN KEBON SIRIH;Sampah;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221658;KELURAHAN KENARI;Kaki Lima Liar;2019-01-17;2019-01-18;1;complete;Jakarta Pusat
1221600;KELURAHAN CIDENG;Sampah;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221595;KELURAHAN KEBON KACANG;Sampah;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221582;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221577;KELURAHAN KEBON KACANG;Pelanggaran;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221574;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221566;KELURAHAN KEBON KACANG;Potensi Banjir;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221544;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221500;KELURAHAN CIDENG;Sampah;2019-01-17;2019-01-17;1;complete;Jakarta Pusat
1221457;KELURAHAN GAMBIR;Iklan Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221443;KELURAHAN CEMPAKA PUTIH BARAT;Iklan Liar;2019-01-16;2019-01-17;1;complete;Jakarta Pusat
1221440;KELURAHAN CEMPAKA PUTIH BARAT;Iklan Liar;2019-01-16;2019-01-17;1;complete;Jakarta Pusat
1221437;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-24;8;complete;Jakarta Pusat
1221434;KELURAHAN PASEBAN;Potensi Banjir;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221431;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-24;8;complete;Jakarta Pusat
1221430;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221429;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221425;KELURAHAN GAMBIR;Iklan Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221423;KELURAHAN GAMBIR;Potensi Banjir;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221422;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221418;KELURAHAN GAMBIR;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221415;KELURAHAN GAMBIR;Pelanggaran;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221389;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-24;8;complete;Jakarta Pusat
1221390;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221282;KELURAHAN KEBON SIRIH;Potensi Banjir;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221259;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221246;KELURAHAN PASEBAN;Banjir;2019-01-16;2019-01-17;1;complete;Jakarta Pusat
1221218;KELURAHAN KENARI;Kaki Lima Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221201;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221194;KELURAHAN GAMBIR;Iklan Liar;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221188;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221141;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221138;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221134;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221133;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221127;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221123;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221121;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221120;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221119;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221118;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete;Jakarta Pusat
1221022;KELURAHAN TANAH TINGGI;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220948;KELURAHAN UTAN PANJANG;Potensi Banjir;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220943;KELURAHAN UTAN PANJANG;Potensi Banjir;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220852;KELURAHAN GAMBIR;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220800;KELURAHAN CIKINI;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220792;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220793;KELURAHAN BENDUNGAN HILIR;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220778;KELURAHAN GAMBIR;Iklan Liar;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220763;KELURAHAN KEBON SIRIH;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220747;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220729;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220726;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220713;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220712;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220707;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220705;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220702;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220700;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete;Jakarta Pusat
1220617;KELURAHAN GAMBIR;Iklan Liar;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220610;KELURAHAN TANAH TINGGI;Sampah;2019-01-14;2019-01-24;11;complete;Jakarta Pusat
1220606;KELURAHAN KEMAYORAN;Iklan Liar;2019-01-14;2019-01-15;1;complete;Jakarta Pusat
1220604;KELURAHAN KEMAYORAN;Iklan Liar;2019-01-14;2019-01-15;1;complete;Jakarta Pusat
1220605;KELURAHAN KEMAYORAN;Iklan Liar;2019-01-14;2019-01-15;1;complete;Jakarta Pusat
1220593;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220589;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220585;KELURAHAN BUNGUR;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220584;KELURAHAN BUNGUR;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220583;KELURAHAN BUNGUR;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220558;KELURAHAN PASAR BARU;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220556;KELURAHAN PASAR BARU;Sampah;2019-01-14;2019-01-15;1;complete;Jakarta Pusat
1220553;KELURAHAN KARTINI;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220552;KELURAHAN KARTINI;Potensi Banjir;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220548;KELURAHAN KARANG ANYAR;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220544;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220537;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220527;KELURAHAN CIKINI;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220519;KELURAHAN DURI PULO;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220511;KELURAHAN DURI PULO;Pelanggaran;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220505;KELURAHAN DURI PULO;Iklan Liar;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220504;KELURAHAN DURI PULO;Pelanggaran;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220477;KELURAHAN KEBON SIRIH;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220455;KELURAHAN KEBON SIRIH;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220417;KELURAHAN KARTINI;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220416;KELURAHAN KARTINI;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220383;KELURAHAN GAMBIR;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220296;KELURAHAN GAMBIR;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220290;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220288;KELURAHAN KAMPUNG BALI;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220279;KELURAHAN GELORA;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220272;KELURAHAN SUMUR BATU;Parkir Liar;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220268;KELURAHAN GAMBIR;Sampah;2019-01-14;2019-01-14;1;complete;Jakarta Pusat
1220234;KELURAHAN CEMPAKA PUTIH TIMUR;Pelanggaran;2019-01-13;2019-01-14;1;complete;Jakarta Pusat
1220221;KELURAHAN KARTINI;Sampah;2019-01-13;2019-01-13;1;complete;Jakarta Pusat
1220218;KELURAHAN GELORA;Iklan Liar;2019-01-13;2019-01-13;1;complete;Jakarta Pusat
1220143;KELURAHAN MENTENG;Pelanggaran;2019-01-13;2019-01-14;1;complete;Jakarta Pusat
1220125;KELURAHAN MANGGA DUA SELATAN;Tanaman Bermasalah;2019-01-13;2019-01-13;1;complete;Jakarta Pusat
1220102;KELURAHAN PASAR BARU;Fasilitas Umum;2019-01-13;2019-01-13;1;complete;Jakarta Pusat
1219954;KELURAHAN KARTINI;Sampah;2019-01-13;2019-01-13;1;complete;Jakarta Pusat
1219941;KELURAHAN KARTINI;Potensi Banjir;2019-01-13;2019-01-13;1;complete;Jakarta Pusat
1219940;KELURAHAN KARTINI;Potensi Banjir;2019-01-13;2019-01-13;1;complete;Jakarta Pusat
1219891;KELURAHAN DURI PULO;Pelanggaran;2019-01-13;2019-01-14;1;complete;Jakarta Pusat
1219855;KELURAHAN PASAR BARU;Pelanggaran Ketertiban Umum;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219846;KELURAHAN KARTINI;Potensi Banjir;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219839;KELURAHAN KARTINI;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219835;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219834;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219833;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219832;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219831;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219830;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219828;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219829;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219826;KELURAHAN SERDANG;Tunawisma/Pengemis;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219824;KELURAHAN SUMUR BATU;Iklan Liar;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219823;KELURAHAN SUMUR BATU;Iklan Liar;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219821;KELURAHAN SUMUR BATU;Parkir Liar;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219820;KELURAHAN SUMUR BATU;Iklan Liar;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219819;KELURAHAN SUMUR BATU;Pelanggaran Bangunan;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219721;KELURAHAN KARANG ANYAR;Parkir Liar;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219700;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-12;2019-01-13;1;complete;Jakarta Pusat
1219641;KELURAHAN KARTINI;Potensi Banjir;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219640;KELURAHAN KARTINI;Potensi Banjir;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219638;KELURAHAN KAMPUNG BALI;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219621;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219615;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219610;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219600;KELURAHAN GAMBIR;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219599;KELURAHAN GAMBIR;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219595;KELURAHAN GAMBIR;Iklan Liar;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219590;KELURAHAN GAMBIR;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219492;KELURAHAN CIDENG;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219477;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219458;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219451;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219449;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete;Jakarta Pusat
1219368;KELURAHAN CEMPAKA PUTIH BARAT;PJU Rusak;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219367;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete;Jakarta Pusat
1219355;KELURAHAN GAMBIR;Sampah;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219353;KELURAHAN KEBON KELAPA;Tanaman Bermasalah;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219322;KELURAHAN RAWASARI;Potensi Banjir;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219300;KELURAHAN GAMBIR;Iklan Liar;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219298;KELURAHAN TANAH TINGGI;Potensi Banjir;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219265;KELURAHAN KARTINI;Sampah;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219263;KELURAHAN KARTINI;Sampah;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219249;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219247;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219248;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219245;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219243;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219241;KELURAHAN GAMBIR;Sampah;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219240;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219236;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219239;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete;Jakarta Pusat
1219231;KELURAHAN PASEBAN;Iklan Liar;2019-01-11;2019-01-11;1;complete;Jakarta Pusat
1219230;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete;Jakarta Pusat
1219229;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete;Jakarta Pusat
1219223;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete;Jakarta Pusat
