id_laporan;skpd;kategori;waktu_terima;waktu_selesai;selisih_hari;status
1294782;KELURAHAN GAMBIR;Iklan Liar;2019-08-11;2019-08-11;8;wait
1294693;KELURAHAN UTAN PANJANG;Pelanggaran;2019-08-11;2019-08-11;8;wait
QL4941569036392602966;KELURAHAN HARAPAN MULYA;Sampah;2019-08-11;2019-08-11;8;wait
1294677;KELURAHAN CEMPAKA PUTIH BARAT;Iklan Liar;2019-08-10;2019-08-10;8;wait
1294676;KELURAHAN CEMPAKA PUTIH BARAT;Potensi Banjir;2019-08-10;2019-08-10;8;wait
1294675;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-08-10;2019-08-10;8;wait
1294674;KELURAHAN CEMPAKA PUTIH BARAT;Pelanggaran Ketertiban Umum;2019-08-10;2019-08-10;8;wait
1294672;KELURAHAN GALUR;Fasilitas Umum;2019-08-10;2019-08-12;2;wait
1294671;KELURAHAN KAMPUNG RAWA;Tunawisma/Pengemis;2019-08-10;2019-08-11;8;wait
1294668;KELURAHAN KAMPUNG RAWA;Iklan Liar;2019-08-10;2019-08-11;8;wait
1294667;KELURAHAN KAMPUNG RAWA;Sampah;2019-08-10;2019-08-11;8;wait
1294666;KELURAHAN KAMPUNG RAWA;Sampah;2019-08-10;2019-08-11;8;wait
1294665;KELURAHAN KAMPUNG RAWA;Iklan Liar;2019-08-10;2019-08-16;6;wait
1294664;KELURAHAN KAMPUNG RAWA;Pelanggaran;2019-08-10;2019-08-11;8;wait
1294663;KELURAHAN GALUR;Sampah;2019-08-10;2019-08-11;8;wait
1294662;KELURAHAN KAMPUNG RAWA;Iklan Liar;2019-08-10;2019-08-11;8;wait
1294661;KELURAHAN KAMPUNG RAWA;Iklan Liar;2019-08-10;2019-08-11;8;wait
1294660;KELURAHAN KAMPUNG RAWA;Fasilitas Umum;2019-08-10;2019-08-11;8;wait
1294659;KELURAHAN KAMPUNG RAWA;Iklan Liar;2019-08-10;2019-08-11;8;wait
1294657;KELURAHAN CEMPAKA PUTIH BARAT;Kaki Lima Liar;2019-08-10;2019-08-10;8;wait
1294656;KELURAHAN CEMPAKA PUTIH BARAT;Fasilitas Umum;2019-08-10;2019-08-10;8;wait
1294655;KELURAHAN CEMPAKA PUTIH BARAT;Pelanggaran;2019-08-10;2019-08-10;8;wait
1294653;KELURAHAN KWITANG;Mobilitas dan Akses;2019-08-10;2019-08-10;8;wait
1294652;KELURAHAN CEMPAKA PUTIH BARAT;Pelanggaran;2019-08-10;2019-08-10;8;wait
1294650;KELURAHAN KWITANG;Potensi Banjir;2019-08-10;2019-08-10;8;wait
1294649;KELURAHAN KWITANG;Potensi Banjir;2019-08-10;2019-08-11;8;wait
1294476;KELURAHAN KEBON KOSONG;Potensi Banjir;2019-08-10;2019-08-10;8;wait
1294447;KELURAHAN PETAMBURAN;Sampah;2019-08-10;2019-08-10;8;wait
1294446;KELURAHAN PETAMBURAN;Sampah;2019-08-10;2019-08-10;8;wait
1294445;KELURAHAN PEGANGSAAN;Kaki Lima Liar;2019-08-10;2019-08-10;8;wait
1294444;KELURAHAN PETAMBURAN;Sampah;2019-08-10;2019-08-10;8;wait
1294443;KELURAHAN PETAMBURAN;Sampah;2019-08-10;2019-08-10;8;wait
1294441;KELURAHAN PETAMBURAN;Iklan Liar;2019-08-10;2019-08-10;8;wait
1294439;KELURAHAN PETAMBURAN;Sampah;2019-08-10;2019-08-10;8;wait
1294438;KELURAHAN PETAMBURAN;Sampah;2019-08-10;2019-08-10;8;wait
1294437;KELURAHAN PETAMBURAN;Iklan Liar;2019-08-10;2019-08-10;8;wait
1294436;KELURAHAN PETAMBURAN;Sampah;2019-08-10;2019-08-10;8;wait
1294424;KELURAHAN KEBON KELAPA;Sampah;2019-08-10;2019-08-10;8;wait
1294404;KELURAHAN KWITANG;Sampah;2019-08-09;2019-08-09;8;wait
1294391;KELURAHAN HARAPAN MULYA;Iklan Liar;2019-08-09;2019-08-09;8;wait
1294390;KELURAHAN HARAPAN MULYA;Tunawisma/Pengemis;2019-08-09;2019-08-09;8;wait
1294389;KELURAHAN HARAPAN MULYA;Iklan Liar;2019-08-09;2019-08-09;8;wait
1294388;KELURAHAN HARAPAN MULYA;Iklan Liar;2019-08-09;2019-08-09;8;wait
1294385;KELURAHAN BUNGUR;Fasilitas Umum;2019-08-09;2019-08-09;8;wait
1294381;KELURAHAN BUNGUR;Potensi Banjir;2019-08-09;2019-08-09;8;wait
1294379;KELURAHAN BUNGUR;Iklan Liar;2019-08-09;2019-08-09;8;wait
1294378;KELURAHAN BUNGUR;Fasilitas Umum;2019-08-09;2019-08-09;8;wait
1294375;KELURAHAN BUNGUR;Potensi Banjir;2019-08-09;2019-08-09;8;wait
1294374;KELURAHAN BUNGUR;Potensi Banjir;2019-08-09;2019-08-09;8;wait
1294372;KELURAHAN BUNGUR;Iklan Liar;2019-08-09;2019-08-09;8;wait
1294371;KELURAHAN BUNGUR;Fasilitas Umum;2019-08-09;2019-08-09;8;wait
1294368;KELURAHAN BUNGUR;Fasilitas Umum;2019-08-09;2019-08-10;8;wait
1294367;KELURAHAN BUNGUR;Iklan Liar;2019-08-09;2019-08-09;8;wait
1294364;KELURAHAN BUNGUR;Fasilitas Umum;2019-08-09;2019-08-09;8;wait
1294366;KELURAHAN BUNGUR;Potensi Banjir;2019-08-09;2019-08-09;8;wait
1294290;KELURAHAN PETAMBURAN;Kaki Lima Liar;2019-08-09;2019-08-09;8;wait
1294286;KELURAHAN PASAR BARU;Sampah;2019-08-09;2019-08-09;8;wait
1294277;KELURAHAN KEBON KOSONG;Potensi Banjir;2019-08-09;2019-08-10;8;wait
1294274;KELURAHAN PETOJO UTARA;Tanaman Bermasalah;2019-08-09;2019-08-09;8;wait
1294249;KELURAHAN KEBON KOSONG;Sampah;2019-08-09;2019-08-09;8;wait
1294247;KELURAHAN KEBON KOSONG;Sampah;2019-08-09;2019-08-09;8;wait
1294243;KELURAHAN KEBON KOSONG;Potensi Banjir;2019-08-09;2019-08-09;8;wait
1294233;KELURAHAN KEBON KOSONG;Potensi Banjir;2019-08-09;2019-08-11;2;wait
1294212;KELURAHAN KAMPUNG BALI;Sampah;2019-08-09;2019-08-09;8;wait
1294211;KELURAHAN KAMPUNG BALI;Potensi Banjir;2019-08-09;2019-08-09;8;wait
1294197;KELURAHAN CIDENG;Iklan Liar;2019-08-09;2019-08-09;8;wait
1294175;KELURAHAN GAMBIR;Sampah;2019-08-09;2019-08-10;8;wait
1294174;KELURAHAN GAMBIR;Sampah;2019-08-09;2019-08-09;8;wait
1294172;KELURAHAN PETOJO UTARA;Mobilitas dan Akses;2019-08-09;2019-08-09;8;wait
1294150;KELURAHAN TANAH TINGGI;Aduan Konten;2019-08-09;2019-08-09;8;wait
1294011;KELURAHAN KEBON KOSONG;Pelanggaran;2019-08-09;2019-08-09;8;wait
1294010;KELURAHAN KEBON KOSONG;Sampah;2019-08-09;2019-08-09;8;wait
1293969;KELURAHAN KRAMAT;Sampah;2019-08-08;2019-08-08;8;wait
1293964;KELURAHAN KRAMAT;Potensi Banjir;2019-08-08;2019-08-08;8;wait
1293960;KELURAHAN KRAMAT;Potensi Banjir;2019-08-08;2019-08-08;8;wait
1293959;KELURAHAN KRAMAT;Potensi Banjir;2019-08-08;2019-08-08;8;wait
1293904;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-08-08;2019-08-10;2;wait
QL4940628189715107857;KELURAHAN CIKINI;Iklan Liar;2019-08-08;2019-08-08;8;wait
1293864;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-08-08;2019-08-08;8;wait
1293830;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-08-08;2019-08-08;8;wait
1293824;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-08-08;2019-08-08;8;wait
1293720;KELURAHAN CEMPAKA BARU;Parkir Liar;2019-08-08;2019-08-08;8;wait
1293719;KELURAHAN CEMPAKA BARU;Iklan Liar;2019-08-08;2019-08-08;8;wait
1293683;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-08-08;2019-08-08;8;wait
1293618;KELURAHAN PEGANGSAAN;Pelanggaran;2019-08-07;2019-08-07;8;wait
1292535;KELURAHAN GELORA;Sampah;2019-08-07;2019-08-07;8;wait
1292599;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292607;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292608;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292653;KELURAHAN KWITANG;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292654;KELURAHAN KWITANG;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292670;KELURAHAN GAMBIR;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292672;KELURAHAN GAMBIR;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292683;KELURAHAN HARAPAN MULYA;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292697;KELURAHAN PASAR BARU;Potensi Banjir;2019-08-07;2019-08-08;8;wait
1291950;KELURAHAN GUNUNG SAHARI UTARA;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1291984;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-08-07;2019-08-07;8;wait
1292001;KELURAHAN PETAMBURAN;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292005;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-07;2019-08-07;8;wait
1292002;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1292006;KELURAHAN RAWASARI;Tanaman Bermasalah;2019-08-07;2019-08-07;8;wait
1292004;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1292030;KELURAHAN RAWASARI;Sampah;2019-08-07;2019-08-07;8;wait
1292054;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-07;2019-08-07;8;wait
1292083;KELURAHAN KARANG ANYAR;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292082;KELURAHAN KARTINI;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292151;KELURAHAN PASAR BARU;Sampah;2019-08-07;2019-08-07;8;wait
1292174;KELURAHAN JOHAR BARU;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292224;KELURAHAN KAMPUNG RAWA;Sampah;2019-08-07;2019-08-07;8;wait
1292244;KELURAHAN JOHAR BARU;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292243;KELURAHAN JOHAR BARU;Sampah;2019-08-07;2019-08-07;8;wait
1292245;KELURAHAN JOHAR BARU;Sampah;2019-08-07;2019-08-07;8;wait
1292288;KELURAHAN CEMPAKA PUTIH BARAT;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292335;KELURAHAN SERDANG;Tanaman Bermasalah;2019-08-07;2019-08-14;7;wait
1292334;KELURAHAN SERDANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292333;KELURAHAN SERDANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292340;KELURAHAN SERDANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292347;KELURAHAN UTAN PANJANG;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1292342;KELURAHAN SERDANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292348;KELURAHAN UTAN PANJANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292350;KELURAHAN UTAN PANJANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292337;KELURAHAN SERDANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292349;KELURAHAN UTAN PANJANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292338;KELURAHAN SERDANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292339;KELURAHAN GELORA;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292341;KELURAHAN SERDANG;Iklan Liar;2019-08-07;2019-08-14;7;wait
1292344;KELURAHAN UTAN PANJANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292357;KELURAHAN KEBON KOSONG;Fasilitas Umum;2019-08-07;2019-08-07;8;wait
1292345;KELURAHAN UTAN PANJANG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292359;KELURAHAN KEBON KOSONG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292353;KELURAHAN UTAN PANJANG;Sampah;2019-08-07;2019-08-07;8;wait
1292355;KELURAHAN KEBON KOSONG;Iklan Liar;2019-08-07;2019-08-07;8;wait
1292426;KELURAHAN GONDANGDIA;Tanaman Bermasalah;2019-08-07;2019-08-07;8;wait
1292506;KELURAHAN RAWASARI;Sampah;2019-08-07;2019-08-07;8;wait
1292505;KELURAHAN KARTINI;Mobilitas dan Akses;2019-08-07;2019-08-09;2;wait
1293597;KELURAHAN KRAMAT;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1293594;KELURAHAN KRAMAT;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1293590;KELURAHAN KRAMAT;Sampah;2019-08-07;2019-08-07;8;wait
1293591;KELURAHAN KRAMAT;Sampah;2019-08-07;2019-08-07;8;wait
1293588;KELURAHAN GONDANGDIA;Tanaman Bermasalah;2019-08-07;2019-08-08;8;wait
1293576;KELURAHAN DURI PULO;Tanaman Bermasalah;2019-08-07;2019-08-07;8;wait
1293572;KELURAHAN DURI PULO;Sampah;2019-08-07;2019-08-07;8;wait
1293516;KELURAHAN SUMUR BATU;Sampah;2019-08-07;2019-08-07;8;wait
1293515;KELURAHAN SUMUR BATU;Sampah;2019-08-07;2019-08-07;8;wait
1293506;KELURAHAN SUMUR BATU;Sampah;2019-08-07;2019-08-07;8;wait
1293458;KELURAHAN CIKINI;Sampah;2019-08-07;2019-08-07;8;wait
1293456;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-08-07;2019-08-07;8;wait
1293407;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-08-07;2019-08-07;8;wait
1293376;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-07;2019-08-08;8;wait
1293328;KELURAHAN MANGGA DUA SELATAN;Mobilitas dan Akses;2019-08-07;2019-08-07;8;wait
1293327;KELURAHAN MANGGA DUA SELATAN;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1293305;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1293295;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1293292;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1293293;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1293291;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1293290;KELURAHAN PETAMBURAN;Sampah;2019-08-07;2019-08-07;8;wait
1293283;KELURAHAN PETAMBURAN;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1293273;KELURAHAN KWITANG;Mobilitas dan Akses;2019-08-07;2019-08-07;8;wait
1293270;KELURAHAN KWITANG;Potensi Banjir;2019-08-07;2019-08-07;8;wait
1293262;KELURAHAN PASAR BARU;Sampah;2019-08-07;2019-08-07;8;wait
1293222;KELURAHAN HARAPAN MULYA;Iklan Liar;2019-08-06;2019-08-06;8;wait
1293221;KELURAHAN HARAPAN MULYA;Iklan Liar;2019-08-06;2019-08-06;8;wait
1293220;KELURAHAN HARAPAN MULYA;Kaki Lima Liar;2019-08-06;2019-08-06;8;wait
1293215;KELURAHAN BUNGUR;Iklan Liar;2019-08-06;2019-08-06;8;wait
1293214;KELURAHAN BUNGUR;Sampah;2019-08-06;2019-08-06;8;wait
1293199;KELURAHAN KEMAYORAN;Fasilitas Umum;2019-08-06;2019-08-07;8;wait
1293197;KELURAHAN KEMAYORAN;Sampah;2019-08-06;2019-08-08;2;wait
1293194;KELURAHAN KEBON KELAPA;Sampah;2019-08-06;2019-08-06;8;wait
1293190;KELURAHAN KEBON KELAPA;Fasilitas Umum;2019-08-06;2019-08-06;8;wait
1293185;KELURAHAN KEBON KELAPA;Sampah;2019-08-06;2019-08-06;8;wait
1293114;KELURAHAN GAMBIR;Sampah;2019-08-06;2019-08-07;8;wait
1293075;KELURAHAN GAMBIR;Fasilitas Umum;2019-08-06;2019-08-06;8;wait
1293065;KELURAHAN GAMBIR;Sampah;2019-08-06;2019-08-06;8;wait
1293061;KELURAHAN GAMBIR;Iklan Liar;2019-08-06;2019-08-06;8;wait
1293063;KELURAHAN GAMBIR;Iklan Liar;2019-08-06;2019-08-06;8;wait
1293058;KELURAHAN GAMBIR;Iklan Liar;2019-08-06;2019-08-06;8;wait
1292966;KELURAHAN GAMBIR;Sampah;2019-08-06;2019-08-06;8;wait
1292960;KELURAHAN GAMBIR;Iklan Liar;2019-08-06;2019-08-06;8;wait
1292957;KELURAHAN GAMBIR;Iklan Liar;2019-08-06;2019-08-06;8;wait
1292953;KELURAHAN GAMBIR;Iklan Liar;2019-08-06;2019-08-06;8;wait
1292946;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-06;2019-08-06;8;wait
1292939;KELURAHAN RAWASARI;Sampah;2019-08-06;2019-08-06;8;wait
1292928;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-08-06;2019-08-06;8;wait
1292926;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-06;2019-08-06;8;wait
1292862;KELURAHAN KWITANG;Potensi Banjir;2019-08-05;2019-08-05;8;wait
1292861;KELURAHAN KWITANG;Potensi Banjir;2019-08-05;2019-08-05;8;wait
1292804;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-08-05;2019-08-05;8;wait
1292795;KELURAHAN GAMBIR;Sampah;2019-08-05;2019-08-05;8;wait
1292734;KELURAHAN GAMBIR;Pelanggaran;2019-08-05;2019-08-05;8;wait
1291679;KELURAHAN KRAMAT;Sampah;2019-08-01;2019-08-01;8;wait
1291685;KELURAHAN KARTINI;Potensi Banjir;2019-08-01;2019-08-01;8;wait
1291698;KELURAHAN GAMBIR;Iklan Liar;2019-08-01;2019-08-01;8;wait
1291711;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-01;2019-08-01;8;wait
1291710;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-01;2019-08-01;8;wait
1291733;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-01;2019-08-01;8;wait
1291738;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-08-01;2019-08-01;8;wait
1291739;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-08-01;2019-08-01;8;wait
1291770;KELURAHAN CEMPAKA PUTIH TIMUR;Potensi Banjir;2019-08-01;2019-08-01;8;wait
1291771;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-08-01;2019-08-01;8;wait
1291773;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-01;2019-08-01;8;wait
1291839;KELURAHAN KEBON MELATI;Sampah;2019-08-01;2019-08-02;8;wait
1291834;KELURAHAN KEBON MELATI;Sampah;2019-08-01;2019-08-02;8;wait
QL4937947131676728479;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-08-01;2019-08-02;8;wait
QL4937946223442137172;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-08-01;2019-08-02;8;wait
20279;KELURAHAN MENTENG;Gangguan ketenteraman dan ketertiban;2019-08-30;2019-09-01;2;wait
20272;KELURAHAN RAWASARI;Gangguan ketenteraman dan ketertiban;2019-08-30;2019-08-30;8;wait
20267;KELURAHAN MENTENG;Gangguan ketenteraman dan ketertiban;2019-08-30;2019-09-01;2;wait
20152;KELURAHAN PETOJO UTARA;Jaringan listrik;2019-08-28;2019-08-28;8;wait
20147;KELURAHAN KARET TENGSIN;Sampah;2019-08-28;2019-08-29;8;wait
20129;KELURAHAN KWITANG;Lembaga Kemasyarakatan;2019-08-28;2019-08-28;8;wait
20077;KELURAHAN PETOJO UTARA;Lembaga Kemasyarakatan;2019-08-28;2019-08-29;9;wait
20040;KELURAHAN KRAMAT;Lembaga Kemasyarakatan;2019-08-27;2019-08-27;8;wait
20037;KELURAHAN KEBON KELAPA;Lembaga Kemasyarakatan;2019-08-27;2019-08-28;9;wait
20016;KELURAHAN TANAH TINGGI;Gangguan ketenteraman dan ketertiban;2019-08-27;2019-08-28;9;wait
19953;KELURAHAN PETAMBURAN;Lembaga Kemasyarakatan;2019-08-26;2019-08-26;8;wait
19940;KELURAHAN PEGANGSAAN;Jaringan listrik;2019-08-26;2019-08-26;8;wait
19862;KELURAHAN KRAMAT;KTP Elektronik (KTP-el);2019-08-24;2019-08-25;9;wait
19840;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-08-24;2019-08-24;8;wait
19723;KELURAHAN KENARI;Sampah;2019-08-22;2019-08-23;9;wait
19589;KELURAHAN KWITANG;Gangguan ketenteraman dan ketertiban;2019-08-21;2019-08-23;2;wait
19557;KELURAHAN KEBON KOSONG;Pencemaran lingkungan;2019-08-20;2019-08-20;8;wait
19493;KELURAHAN KARTINI;Gangguan ketenteraman dan ketertiban;2019-08-19;2019-08-22;3;wait
19382;KELURAHAN GONDANGDIA;Gangguan ketenteraman dan ketertiban;2019-08-17;2019-08-17;8;wait
19368;KELURAHAN GONDANGDIA;Gangguan ketenteraman dan ketertiban;2019-08-17;2019-08-17;8;wait
19334;KELURAHAN KAMPUNG RAWA;Gangguan ketenteraman dan ketertiban;2019-08-17;2019-08-17;8;wait
19268;KELURAHAN KENARI;Trotoar;2019-08-16;2019-08-16;8;wait
19210;KELURAHAN KARANG ANYAR;Pelanggaran Perda/Pergub;2019-08-15;2019-08-15;8;wait
19194;KELURAHAN KARANG ANYAR;Gangguan ketenteraman dan ketertiban;2019-08-15;2019-08-15;8;wait
19191;KELURAHAN SERDANG;Gangguan ketenteraman dan ketertiban;2019-08-15;2019-08-15;8;wait
19107;KELURAHAN PASAR BARU;Gangguan ketenteraman dan ketertiban;2019-08-14;2019-08-15;9;wait
19071;KELURAHAN MANGGA DUA SELATAN;Penyandang Masalah Kesejahteraan Sosial (PMKS);2019-08-13;2019-08-14;9;wait
19042;KELURAHAN CEMPAKA PUTIH BARAT;Saluran air kali/sungai;2019-08-13;2019-08-13;8;wait
18931;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-08-10;2019-08-10;8;wait
18849;KELURAHAN CEMPAKA PUTIH BARAT;Saluran air kali/sungai;2019-08-08;2019-08-09;9;wait
18663;KELURAHAN TANAH TINGGI;Pelanggaran Perda/Pergub;2019-08-06;2019-08-07;9;wait
1311443;KELURAHAN GAMBIR;Iklan Liar;2019-09-30;2019-09-30;8;wait
1311442;KELURAHAN GAMBIR;Iklan Liar;2019-09-30;2019-09-30;8;wait
1311441;KELURAHAN GAMBIR;Iklan Liar;2019-09-30;2019-09-30;8;wait
1311432;KELURAHAN GAMBIR;Sampah;2019-09-30;2019-09-30;8;wait
1311427;KELURAHAN GAMBIR;Sampah;2019-09-30;2019-09-30;8;wait
1311423;KELURAHAN GAMBIR;Iklan Liar;2019-09-30;2019-09-30;8;wait
1311424;KELURAHAN GAMBIR;Iklan Liar;2019-09-30;2019-09-30;8;wait
1311373;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-09-30;2019-09-30;8;wait
JK1909290010;KELURAHAN PASAR BARU;lain lain;2019-09-29;2019-09-30;9;wait
JK1909290009;KELURAHAN PASAR BARU;lain lain;2019-09-29;2019-09-29;8;wait
1311329;KELURAHAN KWITANG;Potensi Banjir;2019-09-29;2019-09-29;8;wait
1311327;KELURAHAN KWITANG;Potensi Banjir;2019-09-29;2019-09-29;8;wait
1311328;KELURAHAN KWITANG;Potensi Banjir;2019-09-29;2019-09-29;8;wait
1311261;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-09-29;2019-09-29;8;wait
1311244;KELURAHAN DURI PULO;Sampah;2019-09-29;2019-09-29;8;wait
1311227;KELURAHAN GAMBIR;Iklan Liar;2019-09-29;2019-09-29;8;wait
1311225;KELURAHAN GAMBIR;Iklan Liar;2019-09-29;2019-09-29;8;wait
1311223;KELURAHAN GAMBIR;Iklan Liar;2019-09-29;2019-09-29;8;wait
1311219;KELURAHAN KARANG ANYAR;Sampah;2019-09-29;2019-09-29;8;wait
1311216;KELURAHAN KARANG ANYAR;Sampah;2019-09-29;2019-09-29;8;wait
JK1909290003;KELURAHAN GONDANGDIA;lain lain;2019-09-29;2019-09-29;8;wait
JK1909290002;KELURAHAN GONDANGDIA;lain lain;2019-09-29;2019-09-29;8;wait
1311198;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-09-29;2019-09-29;8;wait
1311182;KELURAHAN CIDENG;Potensi Banjir;2019-09-29;2019-09-29;8;wait
1311181;KELURAHAN CIDENG;Potensi Banjir;2019-09-29;2019-09-29;8;wait
1310987;KELURAHAN DURI PULO;Sampah;2019-09-28;2019-09-28;8;wait
1310980;KELURAHAN MANGGA DUA SELATAN;Mobilitas dan Akses;2019-09-28;2019-09-28;8;wait
1310975;KELURAHAN BENDUNGAN HILIR;Iklan Liar;2019-09-28;2019-09-28;8;wait
1310974;KELURAHAN BENDUNGAN HILIR;Fasilitas Umum;2019-09-28;2019-09-28;8;wait
1310952;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-29;9;wait
1310951;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-09-28;2019-09-28;8;wait
1310941;KELURAHAN KEBON MELATI;Potensi Banjir;2019-09-28;2019-09-28;8;wait
1310940;KELURAHAN KEBON MELATI;Potensi Banjir;2019-09-28;2019-09-28;8;wait
1310922;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-09-28;2019-09-28;8;wait
1310917;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-28;8;wait
1310916;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-28;8;wait
1310912;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-28;8;wait
1310910;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-28;8;wait
1310909;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-28;8;wait
1310908;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-29;9;wait
1310907;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-29;9;wait
1310906;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-28;8;wait
1310905;KELURAHAN PETAMBURAN;Sampah;2019-09-28;2019-09-28;8;wait
1310892;KELURAHAN KWITANG;Potensi Banjir;2019-09-28;2019-09-28;8;wait
1310846;KELURAHAN GAMBIR;Iklan Liar;2019-09-27;2019-09-27;8;wait
1310845;KELURAHAN GAMBIR;Iklan Liar;2019-09-27;2019-09-27;8;wait
1310766;KELURAHAN PASEBAN;Sampah;2019-09-27;2019-09-27;8;wait
1310764;KELURAHAN PASEBAN;Sampah;2019-09-27;2019-09-27;8;wait
1310759;KELURAHAN HARAPAN MULYA;Mobilitas dan Akses;2019-09-27;2019-09-27;8;wait
1310733;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-09-27;2019-09-27;8;wait
1310726;KELURAHAN SERDANG;Potensi Banjir;2019-09-27;2019-09-27;8;wait
1310658;KELURAHAN SUMUR BATU;Sampah;2019-09-27;2019-09-27;8;wait
1310654;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-09-27;2019-09-27;8;wait
